"driver_id","constructor_id","round","grid","position","status","pos_gained","round_points","accumulated_points","PI","PI_adj"
"ocon","force_india",13,"3","6","Finished",-3,12.5658738793486,99.3947207291129,4.18668596378846,4.18223912185064
"grosjean","haas",13,"5","7","Finished",-2,11.0166280232844,84.5497891936348,3.56139051512604,3.55724336737643
"kevin_magnussen","haas",13,"9","8","Finished",1,9.65838859825537,114.835118771612,4.83706354205055,4.83626674980552
"gasly","toro_rosso",13,"10","9","Finished",1,8.46760643254417,85.9546032071715,3.62056383005729,3.61874927136588
"ericsson","sauber",13,"13","10","+1 Lap",3,7.42363573043798,70.7276600872546,2.97917736039453,2.97739481357262
"sainz","renault",13,"14","11","+1 Lap",3,6.5083761151706,103.832894057328,4.37362987632017,4.37497364981066
"sirotkin","williams",13,"16","12","+1 Lap",4,5.70595880436931,46.9666295079887,1.97831964399247,1.97641323133765
"stroll","williams",13,"17","13","+1 Lap",4,5.00247147691252,58.2309366231372,2.45279269592974,2.45234819907063
"brendon_hartley","toro_rosso",13,"11","14","+1 Lap",-3,4.3857170609365,54.1147853107817,2.27941293493383,2.27916085154508
"vandoorne","mclaren",13,"18","15","+1 Lap",3,3.84500226085464,70.6955383590115,2.97782433492415,2.97957677666282
"ricciardo","red_bull",13,"8","16","Retired",-8,3.37095215686815,155.483097684684,6.54923015938563,6.58817253002362
"raikkonen","ferrari",13,"6","17","Brakes",-11,2.9553476624922,191.842339896209,8.08074740601933,8.13430457992629
"leclerc","sauber",13,"12","18","Accident",-6,2.59098302193428,69.5743505771509,2.93059787143944,2.94501092079892
"alonso","mclaren",13,"15","19","Accident",-4,2.27154087661232,99.6123364198683,4.19585233149193,4.22034837103805
"hulkenberg","renault",13,"20","20","Accident",0,1.99148273471456,106.461249755857,4.48434098683145,4.51290973957182
"hamilton","mercedes",14,"3","1","Finished",2,24.2612263885053,280.72543996289,10.9800459199032,10.9764697129718
"raikkonen","ferrari",14,"1","2","Finished",-1,21.2700612052228,213.112401101432,8.3354894750682,8.33146577716536
"bottas","mercedes",14,"4","3","Finished",1,18.6476766025428,213.693442496217,8.35821581293392,8.35534074235886
"vettel","ferrari",14,"2","4","Finished",-2,16.3486056442394,258.122106518419,10.0959591795067,10.0976148066013
"max_verstappen","red_bull",14,"5","5","Finished",0,14.3329870099961,179.281413548428,7.01225422821363,7.01087856170021
"ocon","force_india",14,"8","6","Finished",2,12.5658738793486,111.960594608461,4.37912741425603,4.37518964840792
"perez","force_india",14,"14","7","Finished",7,11.0166280232844,114.575452869959,4.48140266151925,4.47890129145316
"sainz","renault",14,"7","8","Finished",-1,9.65838859825537,113.491282655583,4.43899738916341,4.43771691437636
"stroll","williams",14,"10","9","+1 Lap",1,8.46760643254417,66.6985430556814,2.60878766683503,2.60565887747974
"sirotkin","williams",14,"12","10","+1 Lap",2,7.42363573043798,54.3902652384267,2.12737260289836,2.12435341546715
"leclerc","sauber",14,"15","11","+1 Lap",4,6.5083761151706,76.0827266923215,2.97583230398916,2.97521587632536
"vandoorne","mclaren",14,"17","12","+1 Lap",5,5.70595880436931,76.4014971633808,2.98830040951819,2.98812593686108
"hulkenberg","renault",14,"20","13","+1 Lap",7,5.00247147691252,111.46372123277,4.35969314965148,4.36275748144988
"gasly","toro_rosso",14,"9","14","+1 Lap",-5,4.3857170609365,90.340320268108,3.53349117591095,3.53519633782005
"ericsson","sauber",14,"18","15","+1 Lap",3,3.84500226085464,74.5726623481092,2.9167689863089,2.91798150285417
"kevin_magnussen","haas",14,"11","16","+1 Lap",-5,3.37095215686815,118.20607092848,4.62340743673827,4.62766462299961
"ricciardo","red_bull",14,"19","17","Engine",2,2.9553476624922,158.438445347176,6.19702085290185,6.23613602061403
"alonso","mclaren",14,"13","18","Engine",-5,2.59098302193428,102.203319441803,3.997490005843,4.0197758423625
"brendon_hartley","toro_rosso",14,"16","19","Brakes",-3,2.27154087661232,56.386326187394,2.20544476080997,2.21281636988348
"grosjean","haas",14,"6","20","Disqualified",-14,1.99148273471456,86.5412719283494,3.38489856803047,3.40213304796506
"hamilton","mercedes",15,"1","1","Finished",0,24.2612263885053,304.986666351395,11.1337128137606,11.1305679517449
"max_verstappen","red_bull",15,"2","2","Finished",0,21.2700612052228,200.551474753651,7.32124637117962,7.31503901499003
"vettel","ferrari",15,"3","3","Finished",0,18.6476766025428,276.769783120962,10.1036393415483,10.1035188508493
"bottas","mercedes",15,"4","4","Finished",0,16.3486056442394,230.042048140456,8.39781663154476,8.39696711376104
"raikkonen","ferrari",15,"5","5","Finished",0,14.3329870099961,227.445388111428,8.30302407099112,8.3035929051146
"ricciardo","red_bull",15,"6","6","Finished",0,12.5658738793486,171.004319226525,6.24261054739735,6.24248105686169
"alonso","mclaren",15,"11","7","Finished",4,11.0166280232844,113.219947465087,4.13315898345856,4.13089132063664
"sainz","renault",15,"12","8","+1 Lap",4,9.65838859825537,123.149671253838,4.49564923362755,4.49449058724253
"leclerc","sauber",15,"13","9","+1 Lap",4,8.46760643254417,84.5503331248657,3.08655830296347,3.08433145443071
"hulkenberg","renault",15,"10","10","+1 Lap",0,7.42363573043798,118.887356963208,4.34005101091971,4.34050514033031
"ericsson","sauber",15,"14","11","+1 Lap",3,6.5083761151706,81.0810384632798,2.95990971569734,2.95907115144048
"vandoorne","mclaren",15,"18","12","+1 Lap",6,5.70595880436931,82.1074559677502,2.99737967416636,2.99719459942025
"gasly","toro_rosso",15,"15","13","+1 Lap",2,5.00247147691252,95.3427917450205,3.48054318193767,3.48163624505532
"stroll","williams",15,"20","14","+1 Lap",6,4.3857170609365,71.0842601166179,2.59497160051326,2.59518534605259
"grosjean","haas",15,"8","15","+1 Lap",-7,3.84500226085464,90.386274189204,3.29960267170815,3.30165327923328
"perez","force_india",15,"7","16","+1 Lap",-9,3.37095215686815,117.946405026827,4.30570102192988,4.30916502732034
"brendon_hartley","toro_rosso",15,"17","17","+1 Lap",0,2.9553476624922,59.3416738498862,2.16630176799682,2.16723206003455
"kevin_magnussen","haas",15,"16","18","+2 Laps",-2,2.59098302193428,120.797053950414,4.40976559244951,4.41412357306052
"sirotkin","williams",15,"19","19","+2 Laps",0,2.27154087661232,56.661806115039,2.06847166251845,2.06958929757743
"ocon","force_india",15,"9","20","Collision",-11,1.99148273471456,113.952077343176,4.1598858036915,4.18141618816314
"hamilton","mercedes",16,"2","1","Finished",1,24.2612263885053,329.2478927399,11.2681713458859,11.2654192780031
"bottas","mercedes",16,"1","2","Finished",-1,21.2700612052228,251.312109345679,8.60089911536718,8.59682047533506
"vettel","ferrari",16,"3","3","Finished",0,18.6476766025428,295.417459723505,10.1103594833346,10.1102226706849
"raikkonen","ferrari",16,"4","4","Finished",0,16.3486056442394,243.793993755667,8.3435993223102,8.34279919396629
"max_verstappen","red_bull",16,"19","5","Finished",14,14.3329870099961,214.884461763647,7.35420024885039,7.35341702417319
"ricciardo","red_bull",16,"18","6","Finished",12,12.5658738793486,183.570193105873,6.28250153008092,6.28170112061654
"leclerc","sauber",16,"7","7","Finished",0,11.0166280232844,95.5669611481501,3.27068120090803,3.26695420597848
"kevin_magnussen","haas",16,"5","8","+1 Lap",-3,9.65838859825537,130.45544254867,4.46470368392927,4.46369208171189
"ocon","force_india",16,"6","9","+1 Lap",-3,8.46760643254417,122.41968377572,4.18968808399852,4.18952264608181
"perez","force_india",16,"8","10","+1 Lap",-2,7.42363573043798,125.370040757265,4.29066102485145,4.29103110490083
"grosjean","haas",16,"9","11","+1 Lap",-2,6.5083761151706,96.8946503043746,3.31612000017236,3.31583066575358
"hulkenberg","renault",16,"12","12","+1 Lap",0,5.70595880436931,124.593315767577,4.26407840893977,4.26560694356758
"ericsson","sauber",16,"10","13","+1 Lap",-3,5.00247147691252,86.0835099401923,2.94611981261075,2.94637883938734
"alonso","mclaren",16,"16","14","+1 Lap",2,4.3857170609365,117.605664526024,4.02493321399293,4.0270523761258
"stroll","williams",16,"14","15","+1 Lap",-1,3.84500226085464,74.9292623774725,2.56437713318091,2.56499329743834
"vandoorne","mclaren",16,"15","16","+2 Laps",-1,3.37095215686815,85.4784081246183,2.92541082376087,2.92684649927406
"sainz","renault",16,"11","17","+2 Laps",-6,2.9553476624922,126.105018916331,4.31581489831413,4.3193884120927
"sirotkin","williams",16,"13","18","+2 Laps",-5,2.59098302193428,59.2527891369733,2.02786591938649,2.0287003869503
"gasly","toro_rosso",16,"17","19","Brakes",-2,2.27154087661232,97.6143326216328,3.34075038914155,3.35483897473293
"brendon_hartley","toro_rosso",16,"20","20","Brakes",0,1.99148273471456,61.3331565846008,2.09906436098377,2.10588113088885
"hamilton","mercedes",17,"1","1","Finished",0,24.2612263885053,353.509119128406,11.3868112271729,11.3843833881895
"bottas","mercedes",17,"2","2","Finished",0,21.2700612052228,272.582170550902,8.78008954226932,8.77642416093064
"max_verstappen","red_bull",17,"3","3","Finished",0,18.6476766025428,233.53213836619,7.52225679951391,7.51888000400709
"ricciardo","red_bull",17,"15","4","Finished",11,16.3486056442394,199.918798750113,6.43954426902301,6.43638740605488
"raikkonen","ferrari",17,"4","5","Finished",-1,14.3329870099961,258.126980765664,8.31447632769854,8.3150427850239
"vettel","ferrari",17,"8","6","Finished",2,12.5658738793486,307.983333602853,9.92038929433462,9.92418596186162
"perez","force_india",17,"9","7","Finished",2,11.0166280232844,136.38666878055,4.39312359221762,4.39108174247128
"grosjean","haas",17,"5","8","Finished",-3,9.65838859825537,106.55303890263,3.43215853287549,3.42983197553305
"ocon","force_india",17,"11","9","Finished",2,8.46760643254417,130.887290208264,4.21598421368118,4.21545498232919
"sainz","renault",17,"13","10","+1 Lap",3,7.42363573043798,133.528654646769,4.30106467304124,4.30143114782227
"gasly","toro_rosso",17,"7","11","+1 Lap",-4,6.5083761151706,104.122708736803,3.35387565608237,3.35389492245539
"ericsson","sauber",17,"20","12","+1 Lap",8,5.70595880436931,91.7894687445617,2.95661214005957,2.95640747404612
"brendon_hartley","toro_rosso",17,"6","13","+1 Lap",-7,5.00247147691252,66.3356280615133,2.13672359070894,2.13610674151254
"alonso","mclaren",17,"18","14","+1 Lap",4,4.3857170609365,121.99138158696,3.92943988799385,3.93139213775648
"vandoorne","mclaren",17,"19","15","+1 Lap",4,3.84500226085464,89.3234103854729,2.87717842960998,2.87817179100326
"sirotkin","williams",17,"17","16","+1 Lap",1,3.37095215686815,62.6237412938414,2.01716075163896,2.01739154434519
"stroll","williams",17,"14","17","+1 Lap",-3,2.9553476624922,77.8846100399647,2.50872552938278,2.50985088474389
"leclerc","sauber",17,"10","18","Mechanical",-8,2.59098302193428,98.1579441700844,3.16174582276091,3.17226666108266
"hulkenberg","renault",17,"16","19","Engine",-3,2.27154087661232,126.86485664419,4.08641841413153,4.10433726707514
"kevin_magnussen","haas",17,"12","20","Collision damage",-8,1.99148273471456,132.446925283384,4.26622130580331,4.28596838339416
"raikkonen","ferrari",18,"2","1","Finished",1,24.2612263885053,282.388207154169,8.59061927214665,8.5851077424042
"max_verstappen","red_bull",18,"18","2","Finished",16,21.2700612052228,254.802199571413,7.75141677580222,7.74676604036632
"hamilton","mercedes",18,"1","3","Finished",-2,18.6476766025428,372.156795730949,11.3214973595594,11.322755080132
"vettel","ferrari",18,"5","4","Finished",1,16.3486056442394,324.331939247093,9.86660256087694,9.86775422889663
"bottas","mercedes",18,"3","5","Finished",-2,14.3329870099961,286.915157560898,8.72833503513836,8.72929681765421
"hulkenberg","renault",18,"7","6","Finished",1,12.5658738793486,139.430730523538,4.24166551725392,4.23891895225034
"sainz","renault",18,"11","7","Finished",4,11.0166280232844,144.545282670053,4.39725689509875,4.39534038015322
"perez","force_india",18,"10","8","Finished",2,9.65838859825537,146.045057378805,4.44288200687917,4.44184600159101
"brendon_hartley","toro_rosso",18,"20","9","+1 Lap",11,8.46760643254417,74.8032344940574,2.27561240725866,2.27282229394374
"ericsson","sauber",18,"16","10","+1 Lap",6,7.42363573043798,99.2131044749996,3.01819263609376,3.0169569328528
"vandoorne","mclaren",18,"17","11","+1 Lap",6,6.5083761151706,95.8317865006435,2.91532851280584,2.91458537836979
"gasly","toro_rosso",18,"19","12","+1 Lap",7,5.70595880436931,109.828667541173,3.34113197403561,3.34138723300401
"sirotkin","williams",18,"14","13","+1 Lap",1,5.00247147691252,67.626212770754,2.05727800245412,2.05648027329194
"stroll","williams",18,"15","14","+2 Laps",1,4.3857170609365,82.2703271009012,2.50277114841754,2.50291274314407
"leclerc","sauber",18,"9","15","Collision damage",-6,3.84500226085464,102.002946430939,3.10306328389617,3.10998362161482
"ricciardo","red_bull",18,"4","16","Battery",-12,3.37095215686815,203.289750906981,6.18434059117054,6.20954527265898
"grosjean","haas",18,"8","17","Collision damage",-9,2.9553476624922,109.508386565122,3.33138860708311,3.34123294392811
"alonso","mclaren",18,"13","18","Collision",-5,2.59098302193428,124.582364608894,3.78995877046124,3.80410210719077
"ocon","force_india",18,"6","19","Disqualified",-13,2.27154087661232,133.158831084877,4.0508661183211,4.06732500472191
"kevin_magnussen","haas",18,"12","20","Disqualified",-8,1.99148273471456,134.438408018099,4.0897925252469,4.10941011106163
"max_verstappen","red_bull",19,"2","1","Finished",1,24.2612263885053,279.063425959918,8.04266059432656,8.03674270324735
"vettel","ferrari",19,"4","2","Finished",2,21.2700612052228,345.602000452315,9.96031486676255,9.95846365400523
"raikkonen","ferrari",19,"6","3","Finished",3,18.6476766025428,301.035883756712,8.67591097414578,8.67409490951095
"hamilton","mercedes",19,"3","4","Finished",-1,16.3486056442394,388.505401375188,11.1967989770613,11.1993180991227
"bottas","mercedes",19,"5","5","+1 Lap",0,14.3329870099961,301.248144570894,8.68202837086329,8.6829737397991
"hulkenberg","renault",19,"7","6","+2 Laps",1,12.5658738793486,151.996604402887,4.38057082004763,4.37773778269168
"leclerc","sauber",19,"9","7","+2 Laps",2,11.0166280232844,113.019574454223,3.25724546211618,3.25430022530615
"vandoorne","mclaren",19,"15","8","+2 Laps",7,9.65838859825537,105.490175098899,3.04024675192793,3.03773352445677
"ericsson","sauber",19,"10","9","+2 Laps",1,8.46760643254417,107.680710907544,3.1033784072785,3.10164997778998
"gasly","toro_rosso",19,"20","10","+2 Laps",10,7.42363573043798,117.252303271611,3.37923350533242,3.37847657988586
"ocon","force_india",19,"11","11","+2 Laps",0,6.5083761151706,139.667207200047,4.02523526615344,4.02607706092481
"stroll","williams",19,"17","12","+2 Laps",5,5.70595880436931,87.9762859052705,2.53549316056613,2.53484155221769
"sirotkin","williams",19,"19","13","+2 Laps",6,5.00247147691252,72.6286842476665,2.09317238476242,2.09243854253301
"brendon_hartley","toro_rosso",19,"14","14","+2 Laps",0,4.3857170609365,79.188951554994,2.28224052645602,2.28205216180577
"kevin_magnussen","haas",19,"16","15","+2 Laps",1,3.84500226085464,138.283410278953,3.98535397777052,3.98783510043634
"grosjean","haas",19,"18","16","+3 Laps",2,3.37095215686815,112.87933872199,3.2532038418513,3.26200675205898
"ricciardo","red_bull",19,"1","17","Engine",-16,2.9553476624922,206.245098569473,5.94402265840434,5.97057491982981
"perez","force_india",19,"13","18","Brakes",-5,2.59098302193428,148.636040400739,4.28371873138063,4.29953145840167
"sainz","renault",19,"8","19","Suspension",-11,2.27154087661232,146.816823546665,4.23128855836722,4.24769374054582
"alonso","mclaren",19,"12","20","Engine",-8,1.99148273471456,126.573847343609,3.64788216442581,3.6635041587023
"hamilton","mercedes",20,"1","1","Finished",0,24.2612263885053,412.766627763693,11.3012114945965,11.299173626687
"max_verstappen","red_bull",20,"5","2","Finished",3,21.2700612052228,300.333487165141,8.22288438324541,8.21916154964544
"raikkonen","ferrari",20,"4","3","Finished",1,18.6476766025428,319.683560359255,8.752673505945,8.75110193401632
"ricciardo","red_bull",20,"11","4","Finished",7,16.3486056442394,222.593704213713,6.09443293008895,6.09195576988377
"bottas","mercedes",20,"3","5","Finished",-2,14.3329870099961,315.58113158089,8.64035237301572,8.64120480035139
"vettel","ferrari",20,"2","6","Finished",-4,12.5658738793486,358.167874331664,9.80634243694114,9.80938486128243
"leclerc","sauber",20,"7","7","Finished",0,11.0166280232844,124.036202477508,3.39600942251419,3.39317523857003
"grosjean","haas",20,"8","8","Finished",0,9.65838859825537,122.537727320246,3.35498240256501,3.35312288955489
"kevin_magnussen","haas",20,"10","9","Finished",1,8.46760643254417,146.751016711497,4.01792239331218,4.01732064745467
"perez","force_india",20,"12","10","+1 Lap",2,7.42363573043798,156.059676131177,4.27278584824535,4.27332076044848
"brendon_hartley","toro_rosso",20,"16","11","+1 Lap",5,6.5083761151706,85.6973276701646,2.34632249649,2.34503708979631
"sainz","renault",20,"15","12","+1 Lap",3,5.70595880436931,152.522782351035,4.17594859941089,4.17738350223359
"gasly","toro_rosso",20,"9","13","+1 Lap",-4,5.00247147691252,122.254774748523,3.34723539338139,3.34786021711148
"vandoorne","mclaren",20,"20","14","+1 Lap",6,4.3857170609365,109.875892159835,3.00831174793196,3.00890018346246
"ocon","force_india",20,"18","15","+1 Lap",3,3.84500226085464,143.512209460902,3.92924650900555,3.93118312004393
"sirotkin","williams",20,"14","16","+2 Laps",-2,3.37095215686815,75.9996364045346,2.08080766890823,2.08104028638072
"alonso","mclaren",20,"17","17","+2 Laps",0,2.9553476624922,129.529195006101,3.54640304963515,3.5487450718165
"stroll","williams",20,"19","18","+2 Laps",1,2.59098302193428,90.5672689272048,2.47965749115817,2.48076117237936
"hulkenberg","renault",20,"13","19","Overheating",-6,2.27154087661232,154.268145279499,4.22373520390523,4.23913546178388
"ericsson","sauber",20,"6","20","Collision",-14,1.99148273471456,109.672193642258,3.00273464970397,3.01262618251257
"hamilton","mercedes",21,"1","1","Finished",0,24.2612263885053,437.027854152199,11.3956799628426,11.3937498361195
"vettel","ferrari",21,"3","2","Finished",1,21.2700612052228,379.437935536887,9.89399929102507,9.89230700243022
"max_verstappen","red_bull",21,"6","3","Finished",3,18.6476766025428,318.981163767684,8.3175642511923,8.31559619716136
"ricciardo","red_bull",21,"5","4","Finished",1,16.3486056442394,238.942309857952,6.23051841399407,6.22774716111187
"bottas","mercedes",21,"2","5","Finished",-3,14.3329870099961,329.914118590886,8.6026455178203,8.60341670347093
"sainz","renault",21,"11","6","Finished",5,12.5658738793486,165.088656230383,4.3047542027882,4.30220678877711
"leclerc","sauber",21,"8","7","Finished",1,11.0166280232844,135.052830500792,3.5215577676362,3.51899011705488
"perez","force_india",21,"14","8","Finished",6,9.65838859825537,165.718064729433,4.32116628671584,4.32020937619049
"grosjean","haas",21,"7","9","+1 Lap",-2,8.46760643254417,131.00533375279,3.41601763523352,3.41475974031995
"kevin_magnussen","haas",21,"13","10","+1 Lap",3,7.42363573043798,154.174652441935,4.02016709213898,4.0201101632453
"alonso","mclaren",21,"15","11","+1 Lap",4,6.5083761151706,136.037571121272,3.54723528189708,3.54726547769547
"brendon_hartley","toro_rosso",21,"16","12","+1 Lap",4,5.70595880436931,91.4032864745339,2.38337806233527,2.38261124288449
"stroll","williams",21,"20","13","+1 Lap",7,5.00247147691252,95.5697404041173,2.49202005187977,2.49179487428977
"vandoorne","mclaren",21,"18","14","+1 Lap",4,4.3857170609365,114.261609220772,2.97941817288799,2.98000781309948
"sirotkin","williams",21,"19","15","+1 Lap",4,3.84500226085464,79.8446386653893,2.08198159530287,2.08196276912442
"gasly","toro_rosso",21,"17","16","Engine",1,3.37095215686815,125.625726905391,3.27574218739555,3.28295399036714
"ocon","force_india",21,"9","17","Engine",-8,2.9553476624922,146.467557123394,3.81920143089161,3.83039959980684
"ericsson","sauber",21,"12","18","Power loss",-6,2.59098302193428,112.263176664193,2.92730822697554,2.93584002252925
"raikkonen","ferrari",21,"4","19","Power loss",-15,2.27154087661232,321.955101235867,8.39511088648094,8.43070999123448
"hulkenberg","renault",21,"10","20","Collision",-10,1.99148273471456,156.259628014214,4.07453368256631,4.09099386048807
