"driver_id","constructor_id","round","grid","position","status","pos_gained","round_points","accumulated_points","PI","PI_adj"
"albon","red_bull",13,"17","5","Finished",12,14.3329870099961,92.9421008749889,3.91488990887977,3.90831382940665
"perez","racing_point",13,"7","6","Finished",1,12.5658738793486,86.1427048658136,3.62848701318236,3.62306804085709
"kvyat","toro_rosso",13,"19","7","Finished",12,11.0166280232844,93.8985245169532,3.95517620786904,3.95176988347841
"hulkenberg","renault",13,"12","8","Finished",4,9.65838859825537,82.1905418236358,3.46201473564175,3.45898274490477
"gasly","toro_rosso",13,"13","9","Finished",4,8.46760643254417,128.453302513658,5.41068614802883,5.41193645972237
"stroll","racing_point",13,"16","10","Finished",6,7.42363573043798,82.2552372483499,3.46473982430425,3.46380031927855
"norris","mclaren",13,"11","11","Engine",0,6.5083761151706,86.1213678852197,3.62758826084917,3.62797916038563
"kevin_magnussen","haas",13,"8","12","+1 Lap",-4,5.70595880436931,73.5161712101555,3.09663450794199,3.09659942961118
"grosjean","haas",13,"9","13","+1 Lap",-4,5.00247147691252,58.5593714186727,2.46662696537988,2.46640520955255
"ricciardo","renault",13,"10","14","+1 Lap",-4,4.3857170609365,78.8840117141173,3.32273768856302,3.32431807638568
"russell","williams",13,"14","15","+1 Lap",-1,3.84500226085464,47.5757824080371,2.00397826929697,2.00381332106232
"raikkonen","alfa",13,"6","16","+1 Lap",-10,3.37095215686815,96.9884878074111,4.085331067623,4.08900023899609
"kubica","williams",13,"0","17","+1 Lap",-17,2.9553476624922,41.5035409915695,1.74820444428321,1.74850554027229
"giovinazzi","alfa",13,"18","18","Accident",0,2.59098302193428,54.1193123816637,2.27960362337261,2.28694592234773
"sainz","mclaren",13,"15","19","Power loss",-4,2.27154087661232,114.125658541879,4.80717979003739,4.83636297069196
"max_verstappen","red_bull",13,"5","20","Accident",-15,1.99148273471456,219.488352163223,9.24524759942978,9.31287671671951
"leclerc","ferrari",14,"1","1","Finished",0,24.2612263885053,223.010604473835,8.72263902434987,8.71545592988371
"bottas","mercedes",14,"3","2","Finished",1,21.2700612052228,261.937846319325,10.245204642397,10.2430495631131
"hamilton","mercedes",14,"2","3","Finished",-1,18.6476766025428,299.348264768794,11.7084425752052,11.7107510277882
"ricciardo","renault",14,"5","4","Finished",1,16.3486056442394,95.2326173583566,3.72484414595827,3.71683362456682
"hulkenberg","renault",14,"6","5","Finished",1,14.3329870099961,96.523528833632,3.77533571266105,3.76900865330592
"albon","red_bull",14,"8","6","Finished",2,12.5658738793486,105.507974754337,4.12674536326939,4.12237673259214
"perez","racing_point",14,"18","7","Finished",11,11.0166280232844,97.159332889098,3.80020398867479,3.79666126971844
"max_verstappen","red_bull",14,"19","8","Finished",11,9.65838859825537,229.146740761478,8.96264241776519,8.96964710374427
"giovinazzi","alfa",14,"10","9","+1 Lap",1,8.46760643254417,62.5869188142079,2.4479692423177,2.4447487759183
"norris","mclaren",14,"16","10","+1 Lap",6,7.42363573043798,93.5450036156576,3.65883631855102,3.65821917538771
"gasly","toro_rosso",14,"17","11","+1 Lap",6,6.5083761151706,134.961678628828,5.27877141796502,5.28143471880017
"stroll","racing_point",14,"9","12","+1 Lap",-3,5.70595880436931,87.9611960527192,3.44043622108542,3.44090350304928
"vettel","ferrari",14,"4","13","+1 Lap",-9,5.00247147691252,222.187033654027,8.69042660562152,8.69958796193533
"russell","williams",14,"14","14","+1 Lap",0,4.3857170609365,51.9614994689736,2.03237601234779,2.03180475852208
"raikkonen","alfa",14,"0","15","+1 Lap",-15,3.84500226085464,100.833490068266,3.94391171444962,3.94681348494055
"grosjean","haas",14,"13","16","+1 Lap",-3,3.37095215686815,61.9303235755408,2.42228775840122,2.42317010742424
"kubica","williams",14,"15","17","+2 Laps",-2,2.9553476624922,44.4588886540617,1.73892554602103,1.73911714590606
"kevin_magnussen","haas",14,"11","18","Hydraulics",-7,2.59098302193428,76.1071542320898,2.97678774111806,2.98876890996737
"kvyat","toro_rosso",14,"12","19","Engine",-7,2.27154087661232,96.1700653935656,3.76151065710695,3.78053657974409
"sainz","mclaren",14,"7","20","Wheel",-13,1.99148273471456,116.117141276594,4.54170289473386,4.57116890232967
"vettel","ferrari",15,"3","1","Finished",2,24.2612263885053,246.448260042533,8.99673478709772,8.99079185059447
"leclerc","ferrari",15,"1","2","Finished",-1,21.2700612052228,244.280665679058,8.91760551424012,8.91356252255299
"max_verstappen","red_bull",15,"4","3","Finished",1,18.6476766025428,247.794417364021,9.04587703058952,9.04435243205261
"hamilton","mercedes",15,"2","4","Finished",-2,16.3486056442394,315.696870413034,11.524694942998,11.5284160646938
"bottas","mercedes",15,"5","5","Finished",0,14.3329870099961,276.270833329322,10.0854248938314,10.088577387217
"albon","red_bull",15,"6","6","Finished",0,12.5658738793486,118.073848633686,4.31035342374039,4.30659388991743
"norris","mclaren",15,"9","7","Finished",2,11.0166280232844,104.561631638942,3.81708220865271,3.81390494798741
"gasly","toro_rosso",15,"11","8","Finished",3,9.65838859825537,144.620067227084,5.27943832717572,5.27947825500821
"hulkenberg","renault",15,"8","9","Finished",-1,8.46760643254417,104.991135266176,3.83276148439056,3.83148642776887
"giovinazzi","alfa",15,"10","10","Finished",0,7.42363573043798,70.0105545446458,2.55577536407485,2.55355483231172
"grosjean","haas",15,"17","11","Finished",6,6.5083761151706,68.4386996907114,2.49839390298351,2.49688942707232
"sainz","mclaren",15,"7","12","Finished",-5,5.70595880436931,121.823100080963,4.44722199370098,4.44970093187356
"stroll","racing_point",15,"16","13","Finished",3,5.00247147691252,92.9636675296317,3.39369189076718,3.39463612301282
"ricciardo","renault",15,"20","14","Finished",6,4.3857170609365,99.6183344192931,3.63662431436162,3.63822850056572
"kvyat","toro_rosso",15,"14","15","Finished",-1,3.84500226085464,100.01506765442,3.65110728817953,3.65369587401082
"kubica","williams",15,"19","16","Finished",3,3.37095215686815,47.8298408109299,1.74605571413154,1.74591694276703
"kevin_magnussen","haas",15,"13","17","Finished",-4,2.9553476624922,79.062501894582,2.88622188295104,2.88827282349136
"raikkonen","alfa",15,"12","18","Collision",-6,2.59098302193428,103.4244730902,3.77556958498011,3.79269397497615
"perez","racing_point",15,"15","19","Engine",-4,2.27154087661232,99.4308737657103,3.62978095590979,3.64646898729065
"russell","williams",15,"18","20","Collision",-2,1.99148273471456,53.9529822036881,1.9695844952438,1.97580652157163
"hamilton","mercedes",16,"2","1","Finished",1,24.2612263885053,339.958096801539,11.6347170920459,11.6325910714988
"bottas","mercedes",16,"4","2","Finished",2,21.2700612052228,297.540894534544,10.1830318612609,10.18114277178
"leclerc","ferrari",16,"1","3","Finished",-2,18.6476766025428,262.928342281601,8.99845277023324,8.99675496527964
"max_verstappen","red_bull",16,"9","4","Finished",5,16.3486056442394,264.14302300826,9.0400239719337,9.04011054113608
"albon","red_bull",16,"0","5","Finished",-5,14.3329870099961,132.406835643682,4.53148811062612,4.52699022621194
"sainz","mclaren",16,"5","6","Finished",-1,12.5658738793486,134.388973960312,4.59932476099057,4.59633228440823
"perez","racing_point",16,"11","7","Finished",4,11.0166280232844,110.447501788995,3.7799524380452,3.77728276903011
"norris","mclaren",16,"7","8","Finished",-1,9.65838859825537,114.220020237197,3.90906301161976,3.90715985034711
"kevin_magnussen","haas",16,"13","9","Finished",4,8.46760643254417,87.5301083271262,2.99562815830434,2.99348105160808
"hulkenberg","renault",16,"6","10","Finished",-4,7.42363573043798,112.414770996614,3.84728020840834,3.84696433279555
"stroll","racing_point",16,"14","11","Finished",3,6.5083761151706,99.4720436448023,3.4043286430402,3.40413479263966
"kvyat","toro_rosso",16,"19","12","Finished",7,5.70595880436931,105.72102645879,3.61819366887085,3.61890371297365
"raikkonen","alfa",16,"15","13","Finished",2,5.00247147691252,108.426944567113,3.71080094006334,3.71243880076159
"gasly","toro_rosso",16,"16","14","Finished",2,4.3857170609365,149.00578428802,5.09957009872777,5.10316826185338
"giovinazzi","alfa",16,"12","15","Finished",-3,3.84500226085464,73.8555568055005,2.5276306615199,2.52814914493574
"kubica","williams",16,"18","16","Brakes",2,3.37095215686815,51.200792967798,1.75229461122823,1.75165684438211
"russell","williams",16,"17","17","Brakes",0,2.9553476624922,56.9083298661803,1.94762920607936,1.95044693762859
"vettel","ferrari",16,"3","18","Power loss",-15,2.59098302193428,249.039243064467,8.52311259867955,8.56988052387104
"ricciardo","renault",16,"10","19","Collision",-9,2.27154087661232,101.889875295905,3.487076450789,3.50219165576667
"grosjean","haas",16,"8","20","Collision",-12,1.99148273471456,70.430182425426,2.41040073753379,2.41904960648764
"bottas","mercedes",17,"3","1","Finished",2,24.2612263885053,321.80212092305,10.3655034769376,10.3618162628344
"vettel","ferrari",17,"1","2","Finished",-1,21.2700612052228,270.30930426969,8.7068787030339,8.70413873945064
"hamilton","mercedes",17,"4","3","Finished",1,18.6476766025428,358.605773404082,11.5509785342861,11.5526107850304
"albon","red_bull",17,"6","4","Finished",2,16.3486056442394,148.755441287922,4.7915316389479,4.78624081069318
"sainz","mclaren",17,"7","5","Finished",2,14.3329870099961,148.721960970308,4.79045321116242,4.78657079262734
"leclerc","ferrari",17,"2","6","+1 Lap",-4,12.5658738793486,275.49421616095,8.87388885847449,8.87634618061059
"gasly","toro_rosso",17,"9","7","+1 Lap",2,11.0166280232844,160.022412311305,5.15444977939534,5.1534241490445
"perez","racing_point",17,"17","8","+1 Lap",9,9.65838859825537,120.10589038725,3.86870670969698,3.86687823088364
"stroll","racing_point",17,"12","9","+1 Lap",3,8.46760643254417,107.939650077346,3.47682238689689,3.47536863501174
"kvyat","toro_rosso",17,"14","10","+1 Lap",4,7.42363573043798,113.144662189227,3.64447998650639,3.64396846103573
"norris","mclaren",17,"8","11","+1 Lap",-3,6.5083761151706,120.728396352368,3.88875812429716,3.88912615881816
"raikkonen","alfa",17,"13","12","+1 Lap",1,5.70595880436931,114.132903371482,3.67631202472083,3.67703456024164
"grosjean","haas",17,"10","13","+1 Lap",-3,5.00247147691252,75.4326539023385,2.42974606275602,2.42953213363066
"giovinazzi","alfa",17,"11","14","+1 Lap",-3,4.3857170609365,78.241273866437,2.52021395625453,2.52037266002815
"kevin_magnussen","haas",17,"19","15","+1 Lap",4,3.84500226085464,91.3751105879808,2.94326533270971,2.94426964708767
"russell","williams",17,"18","16","+2 Laps",2,3.37095215686815,60.2792820230485,1.94164384499697,1.9418199068496
"kubica","williams",17,"0","17","+2 Laps",-17,2.9553476624922,54.1561406302902,1.74441256754497,1.74455745308171
"max_verstappen","red_bull",17,"5","18","Brakes",-13,2.59098302193428,266.734006030195,8.5917154896086,8.63655499476135
"ricciardo","renault",17,"16","19","Disqualified",-3,2.27154087661232,104.161416172518,3.35512245351904,3.3698293737438
"hulkenberg","renault",17,"15","20","Disqualified",-5,1.99148273471456,114.406253731329,3.6851168582542,3.70130160570834
"hamilton","mercedes",18,"3","1","Finished",2,24.2612263885053,382.866999792587,11.6473158005905,11.6454217002793
"vettel","ferrari",18,"2","2","Finished",0,21.2700612052228,291.579365474913,8.87022635134888,8.86690459911092
"bottas","mercedes",18,"6","3","Finished",3,18.6476766025428,340.449797525593,10.3569289287816,10.3570266754627
"leclerc","ferrari",18,"1","4","Finished",-3,16.3486056442394,291.842821805189,8.87824103812016,8.87820314096996
"albon","red_bull",18,"5","5","Finished",0,14.3329870099961,163.088428297918,4.96136368200146,4.95786122457529
"max_verstappen","red_bull",18,"4","6","Finished",-2,12.5658738793486,279.299879909543,8.49666831076003,8.49946604444006
"perez","racing_point",18,"11","7","Finished",4,11.0166280232844,131.122518410534,3.98891881860695,3.98647800685248
"ricciardo","renault",18,"13","8","Finished",5,9.65838859825537,113.819804770773,3.46254759810829,3.460693233621
"gasly","toro_rosso",18,"10","9","+1 Lap",1,8.46760643254417,168.490018743849,5.12568714101803,5.12624188117856
"hulkenberg","renault",18,"12","10","+1 Lap",2,7.42363573043798,121.829889461767,3.70622486994425,3.70612640465953
"kvyat","toro_rosso",18,"9","11","+1 Lap",-2,6.5083761151706,119.653038304398,3.64000220543023,3.64008153054234
"stroll","racing_point",18,"16","12","+1 Lap",4,5.70595880436931,113.645608881716,3.45724833091599,3.4576107369979
"sainz","mclaren",18,"7","13","+1 Lap",-6,5.00247147691252,153.724432447221,4.67649865867072,4.67870010134985
"giovinazzi","alfa",18,"15","14","+1 Lap",1,4.3857170609365,82.6269909273735,2.51362132935197,2.51375635596549
"kevin_magnussen","haas",18,"17","15","+2 Laps",2,3.84500226085464,95.2201128488355,2.89672059884782,2.89767157981261
"russell","williams",18,"19","16","+2 Laps",3,3.37095215686815,63.6502341799166,1.93632352403483,1.93643345169113
"grosjean","haas",18,"18","17","+2 Laps",1,2.9553476624922,78.3880015648307,2.38466571863695,2.38556304693683
"kubica","williams",18,"20","18","+2 Laps",2,2.59098302193428,56.7471236522245,1.72632185670397,1.72668656863152
"raikkonen","alfa",18,"14","19","Overheating",-5,2.27154087661232,116.404444248094,3.54117571763632,3.55476160189685
"norris","mclaren",18,"8","20","Withdrew",-12,1.99148273471456,122.719879087083,3.73329952049109,3.7488821843238
"bottas","mercedes",19,"1","1","Finished",0,24.2612263885053,364.711023914098,10.5110405287281,10.5079602516628
"hamilton","mercedes",19,"5","2","Finished",3,21.2700612052228,404.13706099781,11.6473063570175,11.6472686638827
"max_verstappen","red_bull",19,"3","3","Finished",0,18.6476766025428,297.947556512086,8.58690480020056,8.58515602508535
"leclerc","ferrari",19,"4","4","Finished",0,16.3486056442394,308.191427449428,8.88213509359259,8.88205645454014
"albon","red_bull",19,"6","5","Finished",1,14.3329870099961,177.421415307914,5.11331866789149,5.11020951902516
"ricciardo","renault",19,"9","6","Finished",3,12.5658738793486,126.385678650122,3.64245910717282,3.63882378970179
"norris","mclaren",19,"8","7","Finished",1,11.0166280232844,133.736507110367,3.85431137046927,3.85220278674636
"sainz","mclaren",19,"7","8","+1 Lap",-1,9.65838859825537,163.382821045476,4.70872373222097,4.70812325960355
"hulkenberg","renault",19,"11","9","+1 Lap",2,8.46760643254417,130.297495894311,3.75519841829475,3.75421697802205
"perez","racing_point",19,"0","10","+1 Lap",-10,7.42363573043798,138.546154140972,3.99292630545264,3.99279733948063
"raikkonen","alfa",19,"17","11","+1 Lap",6,6.5083761151706,122.912820363265,3.54237067603102,3.54261849454834
"kvyat","toro_rosso",19,"13","12","+1 Lap",1,5.70595880436931,125.358997108767,3.61286995142025,3.6134141830027
"stroll","racing_point",19,"14","13","+1 Lap",1,5.00247147691252,118.648080358628,3.41946006435787,3.42022307781067
"giovinazzi","alfa",19,"16","14","+1 Lap",2,4.3857170609365,87.01270798831,2.507722663176,2.50784333703179
"grosjean","haas",19,"15","15","+1 Lap",0,3.84500226085464,82.2330038256854,2.36997068729794,2.37028253449071
"gasly","toro_rosso",19,"10","16","Suspension",-6,3.37095215686815,171.860970900717,4.95306561084227,4.9703832378759
"russell","williams",19,"18","17","+2 Laps",1,2.9553476624922,66.6055818424088,1.91958543690736,1.91992239720303
"kevin_magnussen","haas",19,"12","18","Brakes",-6,2.59098302193428,97.8110958707698,2.81893423956145,2.82680797358657
"kubica","williams",19,"19","19","Oil leak",0,2.27154087661232,59.0186645288368,1.70092904830901,1.70350480034126
"vettel","ferrari",19,"2","20","Suspension",-18,1.99148273471456,293.570848209627,8.4607672410562,8.50138097686168
"max_verstappen","red_bull",20,"1","1","Finished",0,24.2612263885053,322.208782900591,8.82181202657876,8.8170789065489
"gasly","toro_rosso",20,"6","2","Finished",4,21.2700612052228,193.13103210594,5.28776914893534,5.28142143071415
"sainz","mclaren",20,"20","3","Finished",17,18.6476766025428,182.030497648019,4.98384562611643,4.97833117878617
"raikkonen","alfa",20,"8","4","Finished",4,16.3486056442394,139.261426007504,3.81286354683429,3.80745864578857
"giovinazzi","alfa",20,"12","5","Finished",7,14.3329870099961,101.345694998306,2.7747619507128,2.76942357843917
"ricciardo","renault",20,"11","6","Finished",5,12.5658738793486,138.95155252947,3.8043794653309,3.80106835181832
"hamilton","mercedes",20,"3","7","Finished",-4,11.0166280232844,415.153689021094,11.3665672726704,11.3721813004947
"norris","mclaren",20,"10","8","Finished",2,9.65838859825537,143.394895708622,3.92603455475208,3.92455791939196
"perez","racing_point",20,"15","9","Finished",6,8.46760643254417,147.013760573517,4.02511610461019,4.0244697293076
"kvyat","toro_rosso",20,"16","10","Finished",6,7.42363573043798,132.782632839205,3.63547950728299,3.63503820079739
"kevin_magnussen","haas",20,"9","11","Finished",-2,6.5083761151706,104.31947198594,2.85618152394016,2.85559405293309
"russell","williams",20,"18","12","Finished",6,5.70595880436931,72.3115406467781,1.97983063402402,1.9786324692876
"grosjean","haas",20,"7","13","Finished",-6,5.00247147691252,87.2354753025979,2.38843571624863,2.38807265261347
"albon","red_bull",20,"5","14","Finished",-9,4.3857170609365,181.80713236885,4.97773006809734,4.98037965711589
"hulkenberg","renault",20,"13","15","Finished",-2,3.84500226085464,134.142498155165,3.6727115035398,3.67434161302944
"kubica","williams",20,"19","16","+1 Lap",3,3.37095215686815,62.389616685705,1.70817649927749,1.70808306529876
"vettel","ferrari",20,"2","17","Collision",-15,2.9553476624922,296.526195872119,8.11864387243403,8.1569175828768
"leclerc","ferrari",20,"14","18","Collision",-4,2.59098302193428,310.782410471363,8.50896732753331,8.54627624023399
"stroll","racing_point",20,"17","19","Suspension",-2,2.27154087661232,120.919621235241,3.31067998599996,3.32163429518103
"bottas","mercedes",20,"4","20","Power Unit",-16,1.99148273471456,366.702506648812,10.0400136650811,10.0868083237392
"hamilton","mercedes",21,"1","1","Finished",0,24.2612263885053,439.4149154096,11.4579235610082,11.456208715798
"max_verstappen","red_bull",21,"2","2","Finished",0,21.2700612052228,343.478844105814,8.95635128115614,8.95356583366399
"leclerc","ferrari",21,"3","3","Finished",0,18.6476766025428,329.430087073905,8.59002419813316,8.58914923897518
"bottas","mercedes",21,"20","4","Finished",16,16.3486056442394,383.051112293052,9.98821435208179,9.99018623151494
"vettel","ferrari",21,"4","5","Finished",-1,14.3329870099961,310.859182882115,8.10578027917108,8.10680302524519
"albon","red_bull",21,"5","6","Finished",-1,12.5658738793486,194.373006248199,5.0683556015372,5.06659608264877
"perez","racing_point",21,"10","7","+1 Lap",3,11.0166280232844,158.030388596801,4.12070698868001,4.11878224349256
"norris","mclaren",21,"6","8","+1 Lap",-2,9.65838859825537,153.053284306878,3.99092695957939,3.98959957877564
"kvyat","toro_rosso",21,"13","9","+1 Lap",4,8.46760643254417,141.25023927175,3.68315773496494,3.68219534428158
"sainz","mclaren",21,"8","10","+1 Lap",-2,7.42363573043798,189.454133378457,4.94009398052398,4.94085872448922
"ricciardo","renault",21,"7","11","+1 Lap",-4,6.5083761151706,145.459928644641,3.79292710636922,3.7930899312782
"hulkenberg","renault",21,"9","12","+1 Lap",-3,5.70595880436931,139.848456959535,3.64660568809698,3.64716040659563
"raikkonen","alfa",21,"17","13","+1 Lap",4,5.00247147691252,144.263897484417,3.76174010490465,3.76265447572233
"kevin_magnussen","haas",21,"14","14","+1 Lap",0,4.3857170609365,108.705189046877,2.83453224527675,2.83495348142988
"grosjean","haas",21,"15","15","+1 Lap",0,3.84500226085464,91.0804775634525,2.37496068800801,2.37522292730012
"giovinazzi","alfa",21,"16","16","+1 Lap",0,3.37095215686815,104.716647155174,2.73052938485402,2.73130726872573
"russell","williams",21,"18","17","+1 Lap",1,2.9553476624922,75.2668883092703,1.96261488329015,1.9629352350101
"gasly","toro_rosso",21,"11","18","+2 Laps",-7,2.59098302193428,195.722015127874,5.10353155957684,5.10708935699959
"kubica","williams",21,"19","19","+2 Laps",0,2.27154087661232,64.6611575623173,1.68606611822616,1.68650645716761
"stroll","racing_point",21,"12","20","Brakes",-8,1.99148273471456,122.911103969955,3.2049572845613,3.21662498562327
